# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = model_cbf2159c6af071b2162bd957a23704a5_model
# start_datetime = 2026-04-09 15:13:32 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 5000
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/zz/_tf8d1dj3m32gskckvrvzn240000gr/T/RtmpQ59ItL/standata-165d61562504.json
# init = 2 (Default)
# random
#   seed = 1907866917
# output
#   file = /var/folders/zz/_tf8d1dj3m32gskckvrvzn240000gr/T/RtmpQ59ItL/model_cbf2159c6af071b2162bd957a23704a5-202604091013-4-60c36c.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = /var/folders/zz/_tf8d1dj3m32gskckvrvzn240000gr/T/RtmpQ59ItL/model_cbf2159c6af071b2162bd957a23704a5-profile-202604091013-4-0cbd15.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=model_cbf2159c6af071b2162bd957a23704a5_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Vc.1,Vc.2,Vc.3,Vc.4,Vc.5,Vc.6,Vc.7,Vc.8,l1_0,l2_0,l3_0,l4_0,l5_0,l6_0,l7_0,l8_0,l9_0,l10_0,l11_0,l12_0,l13_0,l14_0,l15_0,l1_11,l2_11,l3_11,l4_11,l5_12,l6_12,l7_12,l8_12,l9_12,l10_13,l11_13,l12_13,l13_13,l14_13,l15_13,log_Vc.1,log_Vc.2,log_Vc.3,log_Vc.4,log_Vc.5,log_Vc.6,log_Vc.7,log_Vc.8,pi.1.1,pi.2.1,pi.3.1,pi.4.1,pi.5.1,pi.6.1,pi.7.1,pi.8.1,pi.9.1,pi.10.1,pi.11.1,pi.12.1,pi.13.1,pi.14.1,pi.15.1,pi.1.2,pi.2.2,pi.3.2,pi.4.2,pi.5.2,pi.6.2,pi.7.2,pi.8.2,pi.9.2,pi.10.2,pi.11.2,pi.12.2,pi.13.2,pi.14.2,pi.15.2,pi.1.3,pi.2.3,pi.3.3,pi.4.3,pi.5.3,pi.6.3,pi.7.3,pi.8.3,pi.9.3,pi.10.3,pi.11.3,pi.12.3,pi.13.3,pi.14.3,pi.15.3,pi.1.4,pi.2.4,pi.3.4,pi.4.4,pi.5.4,pi.6.4,pi.7.4,pi.8.4,pi.9.4,pi.10.4,pi.11.4,pi.12.4,pi.13.4,pi.14.4,pi.15.4,pi.1.5,pi.2.5,pi.3.5,pi.4.5,pi.5.5,pi.6.5,pi.7.5,pi.8.5,pi.9.5,pi.10.5,pi.11.5,pi.12.5,pi.13.5,pi.14.5,pi.15.5,pi.1.6,pi.2.6,pi.3.6,pi.4.6,pi.5.6,pi.6.6,pi.7.6,pi.8.6,pi.9.6,pi.10.6,pi.11.6,pi.12.6,pi.13.6,pi.14.6,pi.15.6,pi.1.7,pi.2.7,pi.3.7,pi.4.7,pi.5.7,pi.6.7,pi.7.7,pi.8.7,pi.9.7,pi.10.7,pi.11.7,pi.12.7,pi.13.7,pi.14.7,pi.15.7,pi.1.8,pi.2.8,pi.3.8,pi.4.8,pi.5.8,pi.6.8,pi.7.8,pi.8.8,pi.9.8,pi.10.8,pi.11.8,pi.12.8,pi.13.8,pi.14.8,pi.15.8
-453.92776,0.99641272,0.037254298,7,255,0,473.54304,0.12058389,0.099093311,0.095732727,0.15454872,0.23434796,0.085204947,0.07061498,0.13987346,3.4836419,1.6798951,0.77634002,2.1200809,3.3781739,4.0459644,1.7086984,0.78843491,3.3887772,-2.2015082,-4.4947332,-0.98300795,-4.8222806,-3.0385794,-3.2982371,3.9915695,0.9683962,0.073815719,0.45168519,1.7135892,0.62868985,1.4575045,1.2044756,1.6044494,3.0729973,7.1796331,1.7230214,11.009338,3.1142878,2.7197689,-2.1154096,-2.3116933,-2.3461951,-1.8672459,-1.4509482,-2.4626958,-2.650513,-1.9670171,0.97021873,0.84289064,0.68489077,0.89283967,0.96701541,0.98280791,0.84666738,0.68749518,0.96735195,0.099615135,0.011044321,0.27229535,0.0079841511,0.045713103,0.035631715,0.99943336,0.9339056,0.70059981,0.92902224,0.96701541,0.98280791,0.84666738,0.68749518,0.96735195,0.099615135,0.011044321,0.27229535,0.0079841511,0.045713103,0.035631715,0.97021873,0.84289064,0.68489077,0.89283967,0.99389038,0.99075747,0.95954243,0.88005072,0.99326197,0.099615135,0.011044321,0.27229535,0.0079841511,0.045713103,0.035631715,0.97021873,0.84289064,0.68489077,0.89283967,0.96701541,0.98280791,0.84666738,0.68749518,0.96735195,0.70505545,0.93612972,0.67699879,0.99794835,0.51891807,0.35928513,0.99943336,0.9339056,0.70059981,0.92902224,0.99389038,0.99075747,0.95954243,0.88005072,0.99326197,0.099615135,0.011044321,0.27229535,0.0079841511,0.045713103,0.035631715,0.99943336,0.9339056,0.70059981,0.92902224,0.96701541,0.98280791,0.84666738,0.68749518,0.96735195,0.70505545,0.93612972,0.67699879,0.99794835,0.51891807,0.35928513,0.97021873,0.84289064,0.68489077,0.89283967,0.99389038,0.99075747,0.95954243,0.88005072,0.99326197,0.70505545,0.93612972,0.67699879,0.99794835,0.51891807,0.35928513,0.99943336,0.9339056,0.70059981,0.92902224,0.99389038,0.99075747,0.95954243,0.88005072,0.99326197,0.70505545,0.93612972,0.67699879,0.99794835,0.51891807,0.35928513
-451.48842,0.9927175,0.037254298,7,255,0,476.27765,0.033220027,0.14471373,0.071416707,0.022352598,0.43311017,0.18010747,0.011619034,0.10346026,0.78375862,1.2822857,-0.43585259,2.6555478,1.7593411,1.2089417,2.2297405,1.4068279,3.0304647,-1.758955,-4.1438059,-1.9075523,-4.6515598,-2.141078,-4.2460849,3.2966139,6.0765815,1.8265636,0.8610335,0.20166945,0.87398742,3.2765235,0.6018687,4.2032281,2.8490543,7.1192352,3.4283812,7.4658751,2.0312402,3.8461994,-3.4046024,-1.9329978,-2.6392234,-3.8008127,-0.83676316,-1.7142015,-4.4551107,-2.2685677,0.68648962,0.78283859,0.39272966,0.93435211,0.85312711,0.77011165,0.90288861,0.80326514,0.9539316,0.14692126,0.015614681,0.12925609,0.0094564217,0.10516789,0.014118017,0.98337973,0.99936349,0.80070573,0.97115589,0.85312711,0.77011165,0.90288861,0.80326514,0.9539316,0.14692126,0.015614681,0.12925609,0.0094564217,0.10516789,0.014118017,0.68648962,0.78283859,0.39272966,0.93435211,0.87664227,0.88923288,0.99595518,0.88170715,0.99927867,0.14692126,0.015614681,0.12925609,0.0094564217,0.10516789,0.014118017,0.68648962,0.78283859,0.39272966,0.93435211,0.85312711,0.77011165,0.90288861,0.80326514,0.9539316,0.74840041,0.95145168,0.8206605,0.94344451,0.47256811,0.40133985,0.98337973,0.99936349,0.80070573,0.97115589,0.87664227,0.88923288,0.99595518,0.88170715,0.99927867,0.14692126,0.015614681,0.12925609,0.0094564217,0.10516789,0.014118017,0.98337973,0.99936349,0.80070573,0.97115589,0.85312711,0.77011165,0.90288861,0.80326514,0.9539316,0.74840041,0.95145168,0.8206605,0.94344451,0.47256811,0.40133985,0.68648962,0.78283859,0.39272966,0.93435211,0.87664227,0.88923288,0.99595518,0.88170715,0.99927867,0.74840041,0.95145168,0.8206605,0.94344451,0.47256811,0.40133985,0.98337973,0.99936349,0.80070573,0.97115589,0.87664227,0.88923288,0.99595518,0.88170715,0.99927867,0.74840041,0.95145168,0.8206605,0.94344451,0.47256811,0.40133985
-441.75889,0.99941062,0.037254298,6,63,0,461.76482,0.051055839,0.057869988,0.090846616,0.034178213,0.34272257,0.26885542,0.02416797,0.13030338,0.77135016,0.049463502,-0.54159366,2.4381526,2.2134728,1.8793565,2.0578242,1.3628465,3.7016159,-2.1507159,-4.0074801,-1.6849484,-4.5884951,-2.0186173,-4.145925,4.774016,3.9079069,1.3346296,0.29696701,0.1664478,2.1930301,2.8199473,1.4493426,2.26019,2.9917953,6.3291855,2.9555952,8.3642969,1.9382448,2.8753906,-2.9748354,-2.8495564,-2.3985827,-3.3761669,-1.070834,-1.3135815,-3.7227271,-2.0378899,0.68381289,0.51236335,0.36781693,0.91969074,0.90145286,0.86753719,0.88673582,0.79622194,0.975911,0.10426434,0.017854566,0.15644133,0.010065799,0.11726204,0.015582142,0.99610968,0.98124516,0.68848284,0.93906744,0.90145286,0.86753719,0.88673582,0.79622194,0.975911,0.10426434,0.017854566,0.15644133,0.010065799,0.11726204,0.015582142,0.68381289,0.51236335,0.36781693,0.91969074,0.91528328,0.98324871,0.99244357,0.94333095,0.99743136,0.10426434,0.017854566,0.15644133,0.010065799,0.11726204,0.015582142,0.68381289,0.51236335,0.36781693,0.91969074,0.90145286,0.86753719,0.88673582,0.79622194,0.975911,0.69869251,0.91065879,0.78085344,0.97759479,0.47991767,0.21916579,0.99610968,0.98124516,0.68848284,0.93906744,0.91528328,0.98324871,0.99244357,0.94333095,0.99743136,0.10426434,0.017854566,0.15644133,0.010065799,0.11726204,0.015582142,0.99610968,0.98124516,0.68848284,0.93906744,0.90145286,0.86753719,0.88673582,0.79622194,0.975911,0.69869251,0.91065879,0.78085344,0.97759479,0.47991767,0.21916579,0.68381289,0.51236335,0.36781693,0.91969074,0.91528328,0.98324871,0.99244357,0.94333095,0.99743136,0.69869251,0.91065879,0.78085344,0.97759479,0.47991767,0.21916579,0.99610968,0.98124516,0.68848284,0.93906744,0.91528328,0.98324871,0.99244357,0.94333095,0.99743136,0.69869251,0.91065879,0.78085344,0.97759479,0.47991767,0.21916579
-447.18729,0.97751041,0.037254298,7,127,0,470.67862,0.07998726,0.02607634,0.013830204,0.0030810468,0.51747266,0.15758655,0.046539205,0.15542673,1.9945025,1.7594842,-1.2113505,2.0058121,3.0573377,2.4815229,2.556017,-0.11552717,2.2046869,-2.3024529,-3.0978119,-1.1374494,-2.7145759,-2.7825409,-3.5622203,3.2760755,2.7487673,1.9860364,0.28465664,0.44092562,0.92803503,27.488609,3.6691398,1.71835,4.0793312,5.9580876,2.5135433,11.066514,4.2233685,3.5970232,-2.5258879,-3.6467269,-4.2809003,-5.7824859,-0.65879858,-1.8477805,-3.0674602,-1.8615808,0.88021866,0.85314505,0.22946218,0.88140596,0.95509826,0.92283631,0.9279767,0.47115029,0.90066961,0.090920017,0.043197604,0.24278896,0.062118722,0.058274958,0.027592786,0.99488565,0.98910236,0.68453369,0.90808458,0.95509826,0.92283631,0.9279767,0.47115029,0.90066961,0.090920017,0.043197604,0.24278896,0.062118722,0.058274958,0.027592786,0.88021866,0.85314505,0.22946218,0.88140596,0.97063831,0.96800191,1,0.97217532,0.98060277,0.090920017,0.043197604,0.24278896,0.062118722,0.058274958,0.027592786,0.88021866,0.85314505,0.22946218,0.88140596,0.95509826,0.92283631,0.9279767,0.47115029,0.90066961,0.85531097,0.94584742,0.79836293,0.99976412,0.80858278,0.50869985,0.99488565,0.98910236,0.68453369,0.90808458,0.97063831,0.96800191,1,0.97217532,0.98060277,0.090920017,0.043197604,0.24278896,0.062118722,0.058274958,0.027592786,0.99488565,0.98910236,0.68453369,0.90808458,0.95509826,0.92283631,0.9279767,0.47115029,0.90066961,0.85531097,0.94584742,0.79836293,0.99976412,0.80858278,0.50869985,0.88021866,0.85314505,0.22946218,0.88140596,0.97063831,0.96800191,1,0.97217532,0.98060277,0.85531097,0.94584742,0.79836293,0.99976412,0.80858278,0.50869985,0.99488565,0.98910236,0.68453369,0.90808458,0.97063831,0.96800191,1,0.97217532,0.98060277,0.85531097,0.94584742,0.79836293,0.99976412,0.80858278,0.50869985
-446.19593,0.99425878,0.037254298,7,127,0,471.90679,0.059197513,0.043162438,0.018957173,0.016236881,0.49551699,0.099119323,0.0037835313,0.26402615,2.0346343,-1.8702215,0.1855969,1.0261089,1.0544149,0.72513351,3.1279897,1.4062607,3.3280541,-2.1847667,-2.6653533,-2.1777312,-3.735437,-3.7248076,-3.0907127,4.7757314,5.876809,0.6494376,1.5496238,2.3086118,3.3189245,0.031862768,0.71305139,3.1524467,3.2705484,4.8310734,3.3769879,8.1722732,4.8131228,1.9093227,-2.8268757,-3.1427847,-3.9655729,-4.12047,-0.70215363,-2.3114309,-5.5770975,-1.3317071,0.88438577,0.1335161,0.54626649,0.73616083,0.74162178,0.67373645,0.95803264,0.80317549,0.96537879,0.10112681,0.065048997,0.10176814,0.023306581,0.023549773,0.043491978,0.99889892,0.98212978,0.6974184,0.92928336,0.74162178,0.67373645,0.95803264,0.80317549,0.96537879,0.10112681,0.065048997,0.10176814,0.023306581,0.023549773,0.043491978,0.88438577,0.1335161,0.54626649,0.73616083,0.96652883,0.98277567,0.95929518,0.89276609,0.9984693,0.10112681,0.065048997,0.10176814,0.023306581,0.023549773,0.043491978,0.88438577,0.1335161,0.54626649,0.73616083,0.74162178,0.67373645,0.95803264,0.80317549,0.96537879,0.74758655,0.89712865,0.76839253,0.98830507,0.74806434,0.23480237,0.99889892,0.98212978,0.6974184,0.92928336,0.96652883,0.98277567,0.95929518,0.89276609,0.9984693,0.10112681,0.065048997,0.10176814,0.023306581,0.023549773,0.043491978,0.99889892,0.98212978,0.6974184,0.92928336,0.74162178,0.67373645,0.95803264,0.80317549,0.96537879,0.74758655,0.89712865,0.76839253,0.98830507,0.74806434,0.23480237,0.88438577,0.1335161,0.54626649,0.73616083,0.96652883,0.98277567,0.95929518,0.89276609,0.9984693,0.74758655,0.89712865,0.76839253,0.98830507,0.74806434,0.23480237,0.99889892,0.98212978,0.6974184,0.92928336,0.96652883,0.98277567,0.95929518,0.89276609,0.9984693,0.74758655,0.89712865,0.76839253,0.98830507,0.74806434,0.23480237
-445.08687,0.98010357,0.037254298,7,127,0,469.26122,0.063957988,0.091295043,0.055188188,0.018395456,0.4325234,0.24347389,0.078468342,0.016697691,1.4531038,0.79966571,-1.6230584,1.1409959,2.7934061,2.0632807,1.566921,1.3343446,3.4903939,-3.4932861,-2.5542094,-1.1874251,-3.058246,-1.7427012,-3.9162817,2.9491041,4.3077101,2.8925796,2.5757153,0.24426783,0.24597767,18.29153,2.2727316,1.734444,4.2321562,4.8212954,2.1015522,6.2436131,2.2418909,3.3670231,-2.7495288,-2.3936588,-2.8970063,-3.9956516,-0.83811885,-1.4127456,-2.54506,-4.0924848,0.81047566,0.68990297,0.16478351,0.75786243,0.94231846,0.8872827,0.82734422,0.79155838,0.97041321,0.029503867,0.072144199,0.23371977,0.044862801,0.14897015,0.019526144,0.98789799,0.99398446,0.78066078,0.97626333,0.94231846,0.8872827,0.82734422,0.79155838,0.97041321,0.029503867,0.072144199,0.23371977,0.044862801,0.14897015,0.019526144,0.81047566,0.68990297,0.16478351,0.75786243,0.95424738,0.90964092,1,0.9735856,0.99464757,0.029503867,0.072144199,0.23371977,0.044862801,0.14897015,0.019526144,0.81047566,0.68990297,0.16478351,0.75786243,0.94231846,0.8872827,0.82734422,0.79155838,0.97041321,0.67674875,0.90611418,0.71384395,0.96027988,0.62226888,0.36603643,0.98789799,0.99398446,0.78066078,0.97626333,0.95424738,0.90964092,1,0.9735856,0.99464757,0.029503867,0.072144199,0.23371977,0.044862801,0.14897015,0.019526144,0.98789799,0.99398446,0.78066078,0.97626333,0.94231846,0.8872827,0.82734422,0.79155838,0.97041321,0.67674875,0.90611418,0.71384395,0.96027988,0.62226888,0.36603643,0.81047566,0.68990297,0.16478351,0.75786243,0.95424738,0.90964092,1,0.9735856,0.99464757,0.67674875,0.90611418,0.71384395,0.96027988,0.62226888,0.36603643,0.98789799,0.99398446,0.78066078,0.97626333,0.95424738,0.90964092,1,0.9735856,0.99464757,0.67674875,0.90611418,0.71384395,0.96027988,0.62226888,0.36603643
-448.88219,0.98474943,0.037254298,7,127,0,460.54162,0.14393064,0.07426709,0.19643582,0.14885625,0.20276973,0.014329495,0.056067793,0.16334318,3.3654467,2.4411231,0.11979495,2.2709813,1.2594452,0.84109311,3.8977657,0.80407956,3.0880687,-1.9398107,-2.5608453,-2.0337585,-5.1109828,-4.1035949,-3.0058472,0.38624769,0.94712974,0.43739291,0.66125649,3.2764305,4.006261,0.11925775,1.402949,1.4870366,2.2324159,4.8765607,3.3108578,15.754855,5.5005522,2.3701837,-1.9384237,-2.6000874,-1.6274195,-1.9047742,-1.5956843,-4.2454353,-2.8811937,-1.8119019,0.96660703,0.91990987,0.52991297,0.90644504,0.77893059,0.69869539,0.9801162,0.69084646,0.9563979,0.12566865,0.071701257,0.11570381,0.0059940086,0.016244949,0.047162415,0.97706064,0.96733538,0.63580162,0.94941725,0.77893059,0.69869539,0.9801162,0.69084646,0.9563979,0.12566865,0.071701257,0.11570381,0.0059940086,0.016244949,0.047162415,0.96660703,0.91990987,0.52991297,0.90644504,0.98939613,0.99221201,0.98231202,0.9008789,0.9897999,0.12566865,0.071701257,0.11570381,0.0059940086,0.016244949,0.047162415,0.96660703,0.91990987,0.52991297,0.90644504,0.77893059,0.69869539,0.9801162,0.69084646,0.9563979,0.5726338,0.91017024,0.78195561,0.99997615,0.80170061,0.34622748,0.97706064,0.96733538,0.63580162,0.94941725,0.98939613,0.99221201,0.98231202,0.9008789,0.9897999,0.12566865,0.071701257,0.11570381,0.0059940086,0.016244949,0.047162415,0.97706064,0.96733538,0.63580162,0.94941725,0.77893059,0.69869539,0.9801162,0.69084646,0.9563979,0.5726338,0.91017024,0.78195561,0.99997615,0.80170061,0.34622748,0.96660703,0.91990987,0.52991297,0.90644504,0.98939613,0.99221201,0.98231202,0.9008789,0.9897999,0.5726338,0.91017024,0.78195561,0.99997615,0.80170061,0.34622748,0.97706064,0.96733538,0.63580162,0.94941725,0.98939613,0.99221201,0.98231202,0.9008789,0.9897999,0.5726338,0.91017024,0.78195561,0.99997615,0.80170061,0.34622748
-451.11654,0.99343511,0.037254298,7,127,0,478.04251,0.068781432,0.041240651,0.36242245,0.03153338,0.093931339,0.22803056,0.13447999,0.039580202,3.7474665,2.673423,-0.2359054,2.8107104,2.0663714,3.0359209,1.5824842,0.99796518,2.7447888,-3.2549788,-2.6413791,-1.0931292,-2.7284478,-3.4846,-3.0047546,3.9923518,2.9781973,2.1916773,1.7903631,0.37618052,0.58440788,6.1343647,4.8653375,3.1569403,5.3730806,5.0902664,2.4197701,14.834622,5.7566366,2.9566815,-2.6768215,-3.1883308,-1.0149448,-3.4567086,-2.3651912,-1.4782756,-2.0063399,-3.2294262,0.97696569,0.93544006,0.44129565,0.94325186,0.88759144,0.95417079,0.82955605,0.73065832,0.93961837,0.037148393,0.066522349,0.25102948,0.061315437,0.029753599,0.047211539,0.99956504,0.99650047,0.87607464,0.99005877,0.88759144,0.95417079,0.82955605,0.73065832,0.93961837,0.037148393,0.066522349,0.25102948,0.061315437,0.029753599,0.047211539,0.97696569,0.93544006,0.44129565,0.94325186,0.92001508,0.97392428,0.99955494,0.99716621,0.99727275,0.037148393,0.066522349,0.25102948,0.061315437,0.029753599,0.047211539,0.97696569,0.93544006,0.44129565,0.94325186,0.88759144,0.95417079,0.82955605,0.73065832,0.93961837,0.89265017,0.92048005,0.79028446,0.99999447,0.9065345,0.48798405,0.99956504,0.99650047,0.87607464,0.99005877,0.92001508,0.97392428,0.99955494,0.99716621,0.99727275,0.037148393,0.066522349,0.25102948,0.061315437,0.029753599,0.047211539,0.99956504,0.99650047,0.87607464,0.99005877,0.88759144,0.95417079,0.82955605,0.73065832,0.93961837,0.89265017,0.92048005,0.79028446,0.99999447,0.9065345,0.48798405,0.97696569,0.93544006,0.44129565,0.94325186,0.92001508,0.97392428,0.99955494,0.99716621,0.99727275,0.89265017,0.92048005,0.79028446,0.99999447,0.9065345,0.48798405,0.99956504,0.99650047,0.87607464,0.99005877,0.92001508,0.97392428,0.99955494,0.99716621,0.99727275,0.89265017,0.92048005,0.79028446,0.99999447,0.9065345,0.48798405
-452.18012,1,0.037254298,7,127,0,467.55701,0.057278379,0.043252893,0.0073061614,0.061033489,0.49930023,0.039324219,0.030637136,0.26186749,2.1660317,1.6206389,0.034001841,1.9501767,1.9994524,0.5580851,4.2329198,0.61945563,3.4019052,-2.1920472,-2.7496493,-1.99446,-3.8769185,-2.3464383,-3.8645463,0.34513756,1.8655709,0.37786622,2.2036244,1.0606073,5.5284553,0.37426516,0.63720678,2.4712325,2.9480511,4.8368427,3.8060403,9.5691727,2.1381868,2.6390226,-2.8598321,-3.1406911,-4.9190373,-2.7963326,-0.69454769,-3.2359147,-3.4855424,-1.3399167,0.8971574,0.83488322,0.50849964,0.87546591,0.88073957,0.63600935,0.98569757,0.65009473,0.96776402,0.10046693,0.060106458,0.11978582,0.020294175,0.087349295,0.020541627,0.92492112,0.97029284,0.60153572,0.98453821,0.88073957,0.63600935,0.98569757,0.65009473,0.96776402,0.10046693,0.060106458,0.11978582,0.020294175,0.087349295,0.020541627,0.8971574,0.83488322,0.50849964,0.87546591,0.95521485,0.9977319,0.99011874,0.77845103,0.99719387,0.10046693,0.060106458,0.11978582,0.020294175,0.087349295,0.020541627,0.8971574,0.83488322,0.50849964,0.87546591,0.88073957,0.63600935,0.98569757,0.65009473,0.96776402,0.68048552,0.8896522,0.85955276,0.99663935,0.44812447,0.22696584,0.92492112,0.97029284,0.60153572,0.98453821,0.95521485,0.9977319,0.99011874,0.77845103,0.99719387,0.10046693,0.060106458,0.11978582,0.020294175,0.087349295,0.020541627,0.92492112,0.97029284,0.60153572,0.98453821,0.88073957,0.63600935,0.98569757,0.65009473,0.96776402,0.68048552,0.8896522,0.85955276,0.99663935,0.44812447,0.22696584,0.8971574,0.83488322,0.50849964,0.87546591,0.95521485,0.9977319,0.99011874,0.77845103,0.99719387,0.68048552,0.8896522,0.85955276,0.99663935,0.44812447,0.22696584,0.92492112,0.97029284,0.60153572,0.98453821,0.95521485,0.9977319,0.99011874,0.77845103,0.99719387,0.68048552,0.8896522,0.85955276,0.99663935,0.44812447,0.22696584
-446.22453,0.99531287,0.037254298,6,63,0,463.11272,0.11470777,0.042600914,0.017523064,0.024222495,0.51463549,0.10475675,0.04637023,0.13518329,3.6500353,1.9092637,0.71388056,1.8532721,1.8524711,0.23497594,3.6535772,1.6091686,3.682862,-2.5637608,-2.7001648,-2.4163363,-3.7618978,-2.5368805,-3.196082,1.2966232,1.3866473,0.4041801,0.97764307,2.3599367,3.3467375,0.3855032,1.4750843,3.9753515,4.2139759,5.0277037,3.4452624,7.1788903,3.5372445,2.7027264,-2.1653675,-3.1558796,-4.0442373,-3.7204735,-0.66429642,-2.2561143,-3.0710976,-2.0011237,0.97466817,0.8709364,0.67125805,0.86451082,0.86441698,0.55847518,0.97475547,0.83329593,0.97546616,0.071507445,0.062963633,0.081935423,0.022711783,0.073312822,0.039313432,0.99294304,0.96428826,0.75362881,0.94432374,0.86441698,0.55847518,0.97475547,0.83329593,0.97546616,0.071507445,0.062963633,0.081935423,0.022711783,0.073312822,0.039313432,0.97466817,0.8709364,0.67125805,0.86451082,0.98540549,0.97292545,0.98269121,0.9562385,0.99952807,0.071507445,0.062963633,0.081935423,0.022711783,0.073312822,0.039313432,0.97466817,0.8709364,0.67125805,0.86451082,0.86441698,0.55847518,0.97475547,0.83329593,0.97546616,0.83892011,0.91113226,0.73670764,0.96823139,0.73113014,0.37910341,0.99294304,0.96428826,0.75362881,0.94432374,0.98540549,0.97292545,0.98269121,0.9562385,0.99952807,0.071507445,0.062963633,0.081935423,0.022711783,0.073312822,0.039313432,0.99294304,0.96428826,0.75362881,0.94432374,0.86441698,0.55847518,0.97475547,0.83329593,0.97546616,0.83892011,0.91113226,0.73670764,0.96823139,0.73113014,0.37910341,0.97466817,0.8709364,0.67125805,0.86451082,0.98540549,0.97292545,0.98269121,0.9562385,0.99952807,0.83892011,0.91113226,0.73670764,0.96823139,0.73113014,0.37910341,0.99294304,0.96428826,0.75362881,0.94432374,0.98540549,0.97292545,0.98269121,0.9562385,0.99952807,0.83892011,0.91113226,0.73670764,0.96823139,0.73113014,0.37910341
-447.0352,0.99896286,0.037254298,7,127,0,460.13383,0.040317986,0.0880304,0.32295121,0.041864117,0.21914158,0.057931662,0.12244421,0.10731883,1.8936095,1.788267,-0.63866121,2.1261921,2.3064091,3.2525596,1.7863984,1.6801717,1.834568,-2.5888586,-3.2130618,-0.84947618,-3.4638743,-4.8059974,-3.1603113,5.4377383,1.3526099,3.7684044,1.4929683,1.3044709,3.3926577,1.5272613,1.0477411,2.4008228,3.3548882,6.3845842,1.9991714,11.991973,6.7393492,3.1033242,-3.2109576,-2.4300731,-1.130254,-3.1733262,-1.5180373,-2.8484912,-2.1000998,-2.2319511,0.86916653,0.85671468,0.34554924,0.89342297,0.90940645,0.96276498,0.85648514,0.84292727,0.86230501,0.069858915,0.038677131,0.29954275,0.03035778,0.0081141595,0.040686901,0.99934574,0.95854774,0.95810308,0.97389459,0.90940645,0.96276498,0.85648514,0.84292727,0.86230501,0.069858915,0.038677131,0.29954275,0.03035778,0.0081141595,0.040686901,0.86916653,0.85671468,0.34554924,0.89342297,0.97368324,0.99870146,0.96489446,0.93865377,0.98573236,0.069858915,0.038677131,0.29954275,0.03035778,0.0081141595,0.040686901,0.86916653,0.85671468,0.34554924,0.89342297,0.90940645,0.96276498,0.85648514,0.84292727,0.86230501,0.68266139,0.95974844,0.75945525,0.99980221,0.87361995,0.48575707,0.99934574,0.95854774,0.95810308,0.97389459,0.97368324,0.99870146,0.96489446,0.93865377,0.98573236,0.069858915,0.038677131,0.29954275,0.03035778,0.0081141595,0.040686901,0.99934574,0.95854774,0.95810308,0.97389459,0.90940645,0.96276498,0.85648514,0.84292727,0.86230501,0.68266139,0.95974844,0.75945525,0.99980221,0.87361995,0.48575707,0.86916653,0.85671468,0.34554924,0.89342297,0.97368324,0.99870146,0.96489446,0.93865377,0.98573236,0.68266139,0.95974844,0.75945525,0.99980221,0.87361995,0.48575707,0.99934574,0.95854774,0.95810308,0.97389459,0.97368324,0.99870146,0.96489446,0.93865377,0.98573236,0.68266139,0.95974844,0.75945525,0.99980221,0.87361995,0.48575707
