# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = model_4d9ba28ffb1aeb219300be003f2a12dc_model
# start_datetime = 2026-04-07 18:20:51 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 5000
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/zz/_tf8d1dj3m32gskckvrvzn240000gr/T/RtmpQ59ItL/standata-165d65c9e3b68.json
# init = 2 (Default)
# random
#   seed = 1274970062
# output
#   file = /var/folders/zz/_tf8d1dj3m32gskckvrvzn240000gr/T/RtmpQ59ItL/model_4d9ba28ffb1aeb219300be003f2a12dc-202604071320-2-45e7ab.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = /var/folders/zz/_tf8d1dj3m32gskckvrvzn240000gr/T/RtmpQ59ItL/model_4d9ba28ffb1aeb219300be003f2a12dc-profile-202604071320-2-1c755d.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=model_4d9ba28ffb1aeb219300be003f2a12dc_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Vc.1,Vc.2,Vc.3,Vc.4,l1_0,l2_0,l3_0,l4_0,l5_0,l6_0,l7_0,l8_0,l9_0,l10_0,l11_0,l12_0,l13_0,l14_0,l15_0,l1_11,l2_11,l3_11,l4_11,l5_12,l6_12,l7_12,l8_12,l9_12,l10_13,l11_13,l12_13,l13_13,l14_13,l15_13,log_Vc.1,log_Vc.2,log_Vc.3,log_Vc.4,pi.1.1,pi.2.1,pi.3.1,pi.4.1,pi.5.1,pi.6.1,pi.7.1,pi.8.1,pi.9.1,pi.10.1,pi.11.1,pi.12.1,pi.13.1,pi.14.1,pi.15.1,pi.1.2,pi.2.2,pi.3.2,pi.4.2,pi.5.2,pi.6.2,pi.7.2,pi.8.2,pi.9.2,pi.10.2,pi.11.2,pi.12.2,pi.13.2,pi.14.2,pi.15.2,pi.1.3,pi.2.3,pi.3.3,pi.4.3,pi.5.3,pi.6.3,pi.7.3,pi.8.3,pi.9.3,pi.10.3,pi.11.3,pi.12.3,pi.13.3,pi.14.3,pi.15.3,pi.1.4,pi.2.4,pi.3.4,pi.4.4,pi.5.4,pi.6.4,pi.7.4,pi.8.4,pi.9.4,pi.10.4,pi.11.4,pi.12.4,pi.13.4,pi.14.4,pi.15.4
-434.07841,0.98668186,0.05596821,7,127,0,452.11357,0.035985049,0.024586179,0.68839621,0.25103256,1.2935183,-1.6666252,-0.5213744,1.8931843,1.5989866,-0.66295958,2.6072108,-1.5937734,0.063888966,-2.9319682,-2.173627,-2.1737784,-2.9075235,-4.4895975,-3.0537472,14.087175,4.9751495,0.87153902,1.6933932,1.5714279,4.6022363,0.2834571,3.5968233,4.5930936,3.5893347,3.2285583,3.3908876,6.635409,8.3837469,3.0166564,-3.3246517,-3.7055708,-0.37339071,-1.3821726,0.78474211,0.15887465,0.37253091,0.86911818,0.8318767,0.3400751,0.93132421,0.16885367,0.51596681,0.050595697,0.10214392,0.10213003,0.0517829,0.011100555,0.045055971,0.99999979,0.96472009,0.5866575,0.97305329,0.8318767,0.3400751,0.93132421,0.16885367,0.51596681,0.050595697,0.10214392,0.10213003,0.0517829,0.011100555,0.045055971,0.99999979,0.96472009,0.5866575,0.97305329,0.95970562,0.98090926,0.94738318,0.88111693,0.99059424,0.050595697,0.10214392,0.10213003,0.0517829,0.011100555,0.045055971,0.99999979,0.96472009,0.5866575,0.97305329,0.95970562,0.98090926,0.94738318,0.88111693,0.99059424,0.65866857,0.74172073,0.77155442,0.9765209,0.9800456,0.49072836
-429.07043,0.99697218,0.05596821,6,63,0,444.57441,0.044775834,0.021590292,0.63338959,0.30024429,1.9729517,0.7752312,-1.0838344,3.3161141,-0.058837079,2.6959251,2.805127,-0.07382711,2.0669848,-2.8505267,-2.0887807,-1.2486331,-2.7741534,-2.8676367,-2.646787,4.6450786,2.3323494,1.4938735,0.3812878,3.1077894,0.88458872,0.6710218,1.9844602,4.1337968,4.2732532,7.1018437,2.6286243,6.6895224,4.8406401,3.1925652,-3.1060867,-3.8355115,-0.45666958,-1.2031589,0.87792781,0.68465142,0.25278109,0.9649775,0.48529497,0.93678576,0.94295225,0.4815516,0.88765262,0.0546541,0.11019207,0.22293684,0.058736962,0.05377678,0.066187315,0.99866572,0.95720436,0.60109726,0.97581173,0.48529497,0.93678576,0.94295225,0.4815516,0.88765262,0.0546541,0.11019207,0.22293684,0.058736962,0.05377678,0.066187315,0.99866572,0.95720436,0.60109726,0.97581173,0.95473727,0.97289384,0.97000146,0.87109026,0.99797626,0.0546541,0.11019207,0.22293684,0.058736962,0.05377678,0.066187315,0.99866572,0.95720436,0.60109726,0.97581173,0.95473727,0.97289384,0.97000146,0.87109026,0.99797626,0.80576549,0.99339344,0.79898958,0.98045637,0.87793334,0.63315554
-437.32303,0.98286275,0.05596821,6,63,0,450.21878,0.053920591,0.023247302,0.52532573,0.39750638,1.1970921,1.0876521,-0.33947475,2.5356025,2.4876702,1.8949688,2.839335,-2.4779887,-0.1809832,-2.5487596,-3.1908109,-1.5529701,-3.4362218,-3.2260393,-2.7910728,5.9221504,1.3268456,0.89128661,1.4806914,0.46800631,0.23349604,0.093743374,5.2148958,3.9071659,3.4772428,4.6272718,2.4243995,17.245222,3.2769016,2.3737935,-2.9202429,-3.7615662,-0.64373677,-0.9225443,0.76800707,0.74793934,0.41593707,0.9266003,0.92327292,0.86932103,0.94476477,0.077415736,0.4548773,0.072509862,0.039512992,0.17465771,0.031182421,0.038197491,0.057808498,0.99919127,0.91792616,0.63455586,0.98229934,0.92327292,0.86932103,0.94476477,0.077415736,0.4548773,0.072509862,0.039512992,0.17465771,0.031182421,0.038197491,0.057808498,0.99919127,0.91792616,0.63455586,0.98229934,0.95053109,0.89363918,0.94945761,0.93916964,0.97648183,0.072509862,0.039512992,0.17465771,0.031182421,0.038197491,0.057808498,0.99919127,0.91792616,0.63455586,0.98229934,0.95053109,0.89363918,0.94945761,0.93916964,0.97648183,0.71676747,0.80790599,0.70504304,0.99999899,0.51271284,0.39716799
-436.22051,0.97920821,0.05596821,7,127,0,459.46439,0.027455327,0.09106675,0.55400625,0.32747168,2.3911867,1.785957,-1.5736828,0.25304271,1.7219166,3.3217108,3.1506258,-0.55366609,2.6402486,-1.7259353,-2.4184564,-1.1694892,-2.156114,-3.4864068,-2.1582843,1.349861,1.2129907,2.6337437,3.1521295,1.8966393,0.33818345,0.32704585,3.1618752,5.7823109,3.151447,8.2493868,1.962409,5.0978754,5.2975981,2.0199705,-3.5951951,-2.3961625,-0.59057932,-1.1163537,0.91615277,0.85643088,0.17169201,0.56292527,0.84837554,0.96516616,0.95893337,0.36501427,0.93340742,0.15110824,0.081776089,0.23694732,0.10376127,0.029701483,0.10355962,0.9768208,0.95252657,0.74270219,0.96786579,0.84837554,0.96516616,0.95893337,0.36501427,0.93340742,0.15110824,0.081776089,0.23694732,0.10376127,0.029701483,0.10355962,0.9768208,0.95252657,0.74270219,0.96786579,0.97387921,0.97491045,0.97004574,0.93138804,0.9997802,0.15110824,0.081776089,0.23694732,0.10376127,0.029701483,0.10355962,0.9768208,0.95252657,0.74270219,0.96786579,0.97387921,0.97491045,0.97004574,0.93138804,0.9997802,0.80620103,0.99707325,0.68845793,0.94987266,0.85950579,0.46547657
-435.12651,0.976358,0.05596821,6,63,0,454.84034,0.027034332,0.09742866,0.49424445,0.38129256,-0.81724102,-0.09664211,0.22531301,0.61765972,1.1127311,2.9007574,1.9323266,1.2262941,2.1145934,-3.0438175,-2.1402268,-2.505807,-3.2104138,-1.9665905,-4.4737762,6.9028631,2.7868919,0.3108922,2.3312606,2.158258,1.1201098,0.74223032,0.38279115,1.9195247,4.0482477,3.193829,2.9141173,11.689104,3.2873619,3.5936148,-3.6106477,-2.3286349,-0.70472505,-0.96418832,0.30634963,0.47585826,0.55609116,0.6496861,0.75263792,0.94788387,0.87350671,0.7731693,0.89231351,0.045485143,0.10524803,0.075452092,0.038775706,0.12275558,0.011275581,0.99772982,0.93644885,0.63092921,0.95021244,0.75263792,0.94788387,0.87350671,0.7731693,0.89231351,0.045485143,0.10524803,0.075452092,0.038775706,0.12275558,0.011275581,0.99772982,0.93644885,0.63092921,0.95021244,0.96342004,0.98237868,0.93550851,0.83328434,0.9826066,0.045485143,0.10524803,0.075452092,0.038775706,0.12275558,0.011275581,0.99772982,0.93644885,0.63092921,0.95021244,0.96342004,0.98237868,0.93550851,0.83328434,0.9826066,0.73192872,0.74146601,0.60068266,0.99979219,0.78931002,0.29314432
-431.85572,0.99688867,0.05596821,6,127,0,450.94318,0.051480498,0.054155674,0.62169355,0.27267027,1.2295893,-3.1335022,-0.2075683,1.7948725,1.9122926,2.3468462,2.4766889,0.61625976,2.4332059,-1.9500821,-2.0437022,-1.9630433,-2.3901932,-3.6910041,-4.3477208,7.9252179,8.1316516,0.69150956,1.2938945,1.6718642,0.82524452,0.91899038,1.4230737,2.0726245,3.8201492,6.1732792,4.5217532,7.8268509,4.6080588,4.7266274,-2.9665522,-2.9158925,-0.47530799,-1.299492,0.77374668,0.041746282,0.44829344,0.85752363,0.8712765,0.91268322,0.92249138,0.64936741,0.91932463,0.1245444,0.11469029,0.12313807,0.08392358,0.024339738,0.012771054,0.9998943,0.99329484,0.61867811,0.95642701,0.8712765,0.91268322,0.92249138,0.64936741,0.91932463,0.1245444,0.11469029,0.12313807,0.08392358,0.024339738,0.012771054,0.9998943,0.99329484,0.61867811,0.95642701,0.97298974,0.95977039,0.96756923,0.88486538,0.98907623,0.1245444,0.11469029,0.12313807,0.08392358,0.024339738,0.012771054,0.9998943,0.99329484,0.61867811,0.95642701,0.97298974,0.95977039,0.96756923,0.88486538,0.98907623,0.86646604,0.9841651,0.92815648,0.99566486,0.7144416,0.59360935
-434.3281,0.9960905,0.05596821,6,63,0,449.98089,0.070430997,0.14677557,0.46407917,0.31871426,1.7849447,-3.8517885,0.10551515,1.4669157,2.0600505,0.69659812,2.6420725,1.4773121,2.8760736,-1.863453,-1.8320139,-2.5351112,-2.5820788,-3.258667,-3.1074485,10.898603,8.8521558,0.50513622,1.0652604,0.70422968,2.9191201,0.49231708,0.90871215,1.1029921,2.511699,3.8082982,3.3389201,8.7919604,3.9481734,3.1369578,-2.6531218,-1.9188506,-0.76770011,-1.1434603,0.85630637,0.020799887,0.52635434,0.81258814,0.88695924,0.6674331,0.9335207,0.81416624,0.94665092,0.13430109,0.13799853,0.073433117,0.070300743,0.037016696,0.042801057,0.9999969,0.99330959,0.64808937,0.92636693,0.88695924,0.6674331,0.9335207,0.81416624,0.94665092,0.13430109,0.13799853,0.073433117,0.070300743,0.037016696,0.042801057,0.9999969,0.99330959,0.64808937,0.92636693,0.94071479,0.97380693,0.9582892,0.91575535,0.98164028,0.13430109,0.13799853,0.073433117,0.070300743,0.037016696,0.042801057,0.9999969,0.99330959,0.64808937,0.92636693,0.94071479,0.97380693,0.9582892,0.91575535,0.98164028,0.6566151,0.8782845,0.69078865,0.99799455,0.66585711,0.5073768
-435.78535,0.9905048,0.05596821,6,127,0,452.93784,0.033666533,0.080472786,0.59045261,0.29540807,0.10757748,-2.102657,-0.78153279,2.404451,0.024054854,2.2638373,2.2100417,1.0039124,2.081744,-1.8003806,-1.9104252,-1.9668166,-2.812593,-1.9063339,-3.9166867,2.9387403,6.753255,1.1708364,1.156796,3.0948725,0.9815034,1.8654226,1.6697146,4.3040921,3.5242207,4.3751349,4.279529,5.566675,1.761417,4.6701777,-3.391251,-2.5198362,-0.5268659,-1.2193976,0.52686846,0.10883884,0.31398963,0.91716609,0.50601342,0.90583745,0.90114764,0.73182711,0.88911609,0.14180474,0.12893309,0.12273123,0.056647453,0.12939328,0.019518392,0.95462329,0.99053456,0.59611506,0.97238109,0.50601342,0.90583745,0.90114764,0.73182711,0.88911609,0.14180474,0.12893309,0.12273123,0.056647453,0.12939328,0.019518392,0.95462329,0.99053456,0.59611506,0.97238109,0.95766676,0.96250533,0.98329932,0.93545238,0.99831758,0.14180474,0.12893309,0.12273123,0.056647453,0.12939328,0.019518392,0.95462329,0.99053456,0.59611506,0.97238109,0.95766676,0.96250533,0.98329932,0.93545238,0.99831758,0.8486228,0.92163051,0.90992442,0.94014347,0.46383406,0.67993889
-431.57942,0.98869874,0.05596821,6,127,0,458.72281,0.06552159,0.063598442,0.42762561,0.44325436,1.0592163,-0.11588899,-0.30945202,1.6539535,0.88203504,2.6586569,1.746293,1.1202425,2.0368341,-2.0969998,-2.2670687,-2.0929794,-4.0381861,-1.608951,-4.0111903,10.781074,2.9995195,1.2360421,2.3416734,2.7197032,0.51137853,1.1212387,0.34055875,2.8161016,3.2386279,4.8251411,3.9333187,6.9735749,1.5512069,2.2104335,-2.7253756,-2.7551663,-0.84950722,-0.81361149,0.74254075,0.47106014,0.4232485,0.83942467,0.70724375,0.93454256,0.85148463,0.75403369,0.8846105,0.10938877,0.093887287,0.10978106,0.017324009,0.16673431,0.017789622,0.99999279,0.94703128,0.71638298,0.98193639,0.70724375,0.93454256,0.85148463,0.75403369,0.8846105,0.10938877,0.093887287,0.10978106,0.017324009,0.16673431,0.017789622,0.99999279,0.94703128,0.71638298,0.98193639,0.97344797,0.95969096,0.94621787,0.81165519,0.99225502,0.10938877,0.093887287,0.10978106,0.017324009,0.16673431,0.017789622,0.99999279,0.94703128,0.71638298,0.98193639,0.97344797,0.95969096,0.94621787,0.81165519,0.99225502,0.75797844,0.92811396,0.86298883,0.94956836,0.48556801,0.14175896
-432.81372,0.9812976,0.05596821,6,127,0,451.39329,0.053400612,0.044797017,0.60163257,0.3001698,1.4359034,-0.070474917,-0.92001203,1.4819986,0.72583993,2.2668398,1.4183096,1.5620656,0.92534257,-2.2182224,-2.3112295,-2.2606588,-3.2467033,-1.6580847,-3.4527149,18.950222,3.1821663,1.5379607,1.6471256,4.4135554,0.53275737,0.99998028,0.38446208,2.0862567,3.5172481,4.2964751,3.5793982,11.451047,1.2792744,2.3782862,-2.9299331,-3.1056137,-0.50810836,-1.203407,0.80781947,0.48238856,0.28495544,0.81487427,0.67389171,0.90609324,0.80507327,0.82664955,0.71612944,0.098126008,0.0901972,0.094434015,0.037445529,0.16001928,0.030687999,1,0.95737244,0.64975185,0.95807823,0.67389171,0.90609324,0.80507327,0.82664955,0.71612944,0.098126008,0.0901972,0.094434015,0.037445529,0.16001928,0.030687999,1,0.95737244,0.64975185,0.95807823,0.99417292,0.94265405,0.91821141,0.87506752,0.9530954,0.098126008,0.0901972,0.094434015,0.037445529,0.16001928,0.030687999,1,0.95737244,0.64975185,0.95807823,0.99417292,0.94265405,0.91821141,0.87506752,0.9530954,0.78567097,0.87923923,0.7889719,0.99972661,0.40641388,0.25456178
-430.88506,0.99878328,0.05596821,7,127,0,444.93386,0.028911952,0.046823814,0.51909833,0.4051659,3.3317651,0.61805574,-0.48412777,1.2212567,2.6281181,0.47801333,2.4954309,-1.9557412,1.3682641,-2.9342796,-2.822772,-1.1042073,-3.2241971,-5.8370533,-3.250515,5.09287,2.2690289,1.2971132,1.9894112,1.1732481,3.4641136,0.25929645,3.556733,3.6884184,4.1316561,5.3373796,1.8195141,6.3303212,7.4366059,2.4567557,-3.5435002,-3.0613634,-0.65566195,-0.90345866,0.96550261,0.64977623,0.38127789,0.77228463,0.93264944,0.61727864,0.92382089,0.12392869,0.79709955,0.050484784,0.056105952,0.2489524,0.038265228,0.0029089403,0.037308385,0.99978065,0.94720428,0.69274532,0.96123376,0.93264944,0.61727864,0.92382089,0.12392869,0.79709955,0.050484784,0.056105952,0.2489524,0.038265228,0.0029089403,0.037308385,0.99978065,0.94720428,0.69274532,0.96123376,0.97814795,0.98096256,0.94017978,0.83215695,0.99367363,0.050484784,0.056105952,0.2489524,0.038265228,0.0029089403,0.037308385,0.99978065,0.94720428,0.69274532,0.96123376,0.97814795,0.98096256,0.94017978,0.83215695,0.99367363,0.76805776,0.92515954,0.6715727,0.95714465,0.83195585,0.31136203
