# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = model_cbf2159c6af071b2162bd957a23704a5_model
# start_datetime = 2026-04-09 15:13:32 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 5000
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/zz/_tf8d1dj3m32gskckvrvzn240000gr/T/RtmpQ59ItL/standata-165d61562504.json
# init = 2 (Default)
# random
#   seed = 1907866917
# output
#   file = /var/folders/zz/_tf8d1dj3m32gskckvrvzn240000gr/T/RtmpQ59ItL/model_cbf2159c6af071b2162bd957a23704a5-202604091013-3-60c36c.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = /var/folders/zz/_tf8d1dj3m32gskckvrvzn240000gr/T/RtmpQ59ItL/model_cbf2159c6af071b2162bd957a23704a5-profile-202604091013-3-0cbd15.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=model_cbf2159c6af071b2162bd957a23704a5_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Vc.1,Vc.2,Vc.3,Vc.4,Vc.5,Vc.6,Vc.7,Vc.8,l1_0,l2_0,l3_0,l4_0,l5_0,l6_0,l7_0,l8_0,l9_0,l10_0,l11_0,l12_0,l13_0,l14_0,l15_0,l1_11,l2_11,l3_11,l4_11,l5_12,l6_12,l7_12,l8_12,l9_12,l10_13,l11_13,l12_13,l13_13,l14_13,l15_13,log_Vc.1,log_Vc.2,log_Vc.3,log_Vc.4,log_Vc.5,log_Vc.6,log_Vc.7,log_Vc.8,pi.1.1,pi.2.1,pi.3.1,pi.4.1,pi.5.1,pi.6.1,pi.7.1,pi.8.1,pi.9.1,pi.10.1,pi.11.1,pi.12.1,pi.13.1,pi.14.1,pi.15.1,pi.1.2,pi.2.2,pi.3.2,pi.4.2,pi.5.2,pi.6.2,pi.7.2,pi.8.2,pi.9.2,pi.10.2,pi.11.2,pi.12.2,pi.13.2,pi.14.2,pi.15.2,pi.1.3,pi.2.3,pi.3.3,pi.4.3,pi.5.3,pi.6.3,pi.7.3,pi.8.3,pi.9.3,pi.10.3,pi.11.3,pi.12.3,pi.13.3,pi.14.3,pi.15.3,pi.1.4,pi.2.4,pi.3.4,pi.4.4,pi.5.4,pi.6.4,pi.7.4,pi.8.4,pi.9.4,pi.10.4,pi.11.4,pi.12.4,pi.13.4,pi.14.4,pi.15.4,pi.1.5,pi.2.5,pi.3.5,pi.4.5,pi.5.5,pi.6.5,pi.7.5,pi.8.5,pi.9.5,pi.10.5,pi.11.5,pi.12.5,pi.13.5,pi.14.5,pi.15.5,pi.1.6,pi.2.6,pi.3.6,pi.4.6,pi.5.6,pi.6.6,pi.7.6,pi.8.6,pi.9.6,pi.10.6,pi.11.6,pi.12.6,pi.13.6,pi.14.6,pi.15.6,pi.1.7,pi.2.7,pi.3.7,pi.4.7,pi.5.7,pi.6.7,pi.7.7,pi.8.7,pi.9.7,pi.10.7,pi.11.7,pi.12.7,pi.13.7,pi.14.7,pi.15.7,pi.1.8,pi.2.8,pi.3.8,pi.4.8,pi.5.8,pi.6.8,pi.7.8,pi.8.8,pi.9.8,pi.10.8,pi.11.8,pi.12.8,pi.13.8,pi.14.8,pi.15.8
-441.24956,0.99450077,0.039740371,7,127,0,455.28932,0.084305191,0.049404857,0.026520796,0.056701395,0.38346648,0.28329902,0.023833473,0.092468793,2.5859942,0.50770046,-1.1843782,-0.098813953,2.9046999,2.7920165,2.6289317,1.668999,3.1248209,-2.6424513,-3.6896295,-1.6605351,-3.439246,-2.0346501,-2.9244341,6.2205655,3.5136046,1.9823319,3.7640672,1.7729586,1.0433237,5.7400998,1.065651,1.489461,3.7252885,6.4086586,1.9874358,7.0045896,1.4540919,2.2014352,-2.4733118,-3.0077065,-3.6298261,-2.8699565,-0.95850308,-1.2612523,-3.7366643,-2.3808841,0.92995473,0.62426725,0.2342659,0.47531659,0.94807828,0.94224288,0.93270052,0.84144232,0.95790505,0.066455795,0.024372402,0.15969018,0.031091191,0.11561261,0.050958829,0.99985027,0.98238626,0.68953659,0.9750412,0.94807828,0.94224288,0.93270052,0.84144232,0.95790505,0.066455795,0.024372402,0.15969018,0.031091191,0.11561261,0.050958829,0.92995473,0.62426725,0.2342659,0.47531659,0.99078494,0.97886245,0.99976811,0.93904056,0.99018793,0.066455795,0.024372402,0.15969018,0.031091191,0.11561261,0.050958829,0.92995473,0.62426725,0.2342659,0.47531659,0.94807828,0.94224288,0.93270052,0.84144232,0.95790505,0.74703052,0.93814021,0.58100507,0.97249089,0.35880415,0.32673295,0.99985027,0.98238626,0.68953659,0.9750412,0.99078494,0.97886245,0.99976811,0.93904056,0.99018793,0.066455795,0.024372402,0.15969018,0.031091191,0.11561261,0.050958829,0.99985027,0.98238626,0.68953659,0.9750412,0.94807828,0.94224288,0.93270052,0.84144232,0.95790505,0.74703052,0.93814021,0.58100507,0.97249089,0.35880415,0.32673295,0.92995473,0.62426725,0.2342659,0.47531659,0.99078494,0.97886245,0.99976811,0.93904056,0.99018793,0.74703052,0.93814021,0.58100507,0.97249089,0.35880415,0.32673295,0.99985027,0.98238626,0.68953659,0.9750412,0.99078494,0.97886245,0.99976811,0.93904056,0.99018793,0.74703052,0.93814021,0.58100507,0.97249089,0.35880415,0.32673295
-441.14339,0.99690435,0.039740371,7,127,0,458.36244,0.1022995,0.22597284,0.21448799,0.11083758,0.075768428,0.045339093,0.1247478,0.10054677,3.1274444,2.8144447,-0.16317548,2.8914273,2.5055338,2.2316417,4.0262781,1.2488807,3.3845374,-1.8931609,-2.1198395,-1.90762,-3.7166013,-4.606333,-3.6770374,0.57224679,1.7480131,4.0409537,1.6213987,0.50746566,1.2125013,0.44626451,1.3385252,0.88369837,3.0265631,5.0358983,2.3708193,8.8416032,5.3602322,3.4770846,-2.2798504,-1.4873405,-1.5395015,-2.1996894,-2.5800736,-3.0935856,-2.0814612,-2.2971323,0.95801071,0.94345141,0.45929641,0.94742103,0.92452885,0.90305518,0.9824721,0.77710605,0.96721778,0.13088448,0.10718343,0.12924847,0.023739217,0.0098895977,0.024673622,0.97586571,0.98967142,0.97972291,0.98915156,0.92452885,0.90305518,0.9824721,0.77710605,0.96721778,0.13088448,0.10718343,0.12924847,0.023739217,0.0098895977,0.024673622,0.95801071,0.94345141,0.45929641,0.94742103,0.95315796,0.96905599,0.98871066,0.93004663,0.986187,0.13088448,0.10718343,0.12924847,0.023739217,0.0098895977,0.024673622,0.95801071,0.94345141,0.45929641,0.94742103,0.92452885,0.90305518,0.9824721,0.77710605,0.96721778,0.7564662,0.94863459,0.61377285,0.99408894,0.68002772,0.45017768,0.97586571,0.98967142,0.97972291,0.98915156,0.95315796,0.96905599,0.98871066,0.93004663,0.986187,0.13088448,0.10718343,0.12924847,0.023739217,0.0098895977,0.024673622,0.97586571,0.98967142,0.97972291,0.98915156,0.92452885,0.90305518,0.9824721,0.77710605,0.96721778,0.7564662,0.94863459,0.61377285,0.99408894,0.68002772,0.45017768,0.95801071,0.94345141,0.45929641,0.94742103,0.95315796,0.96905599,0.98871066,0.93004663,0.986187,0.7564662,0.94863459,0.61377285,0.99408894,0.68002772,0.45017768,0.97586571,0.98967142,0.97972291,0.98915156,0.95315796,0.96905599,0.98871066,0.93004663,0.986187,0.7564662,0.94863459,0.61377285,0.99408894,0.68002772,0.45017768
-452.55036,0.99546295,0.039740371,7,127,0,462.07901,0.16793555,0.010204372,0.42989586,0.016025617,0.077426406,0.13927288,0.13483849,0.024400827,3.9799148,2.1856428,0.13583925,2.1244593,2.2816074,2.2527268,5.0645438,0.41166369,2.3280981,-2.9196814,-2.2986951,-2.0008796,-3.8227429,-3.2604492,-5.0084791,1.9934367,4.7603994,3.0464188,1.0369688,0.79920464,2.3143452,0.17135024,2.2439098,4.2274475,4.4840289,4.020139,4.0545386,11.972829,4.3366236,4.4418651,-1.784175,-4.5849391,-0.8442123,-4.1335668,-2.5584274,-1.9713201,-2.0036776,-3.7131383,0.98165557,0.8989528,0.53390769,0.89325786,0.90734227,0.90488548,0.99372286,0.60148673,0.91117753,0.051189174,0.091231091,0.1191106,0.021399772,0.03695322,0.0066367167,0.99746077,0.99903849,0.96016113,0.95935666,0.90734227,0.90488548,0.99372286,0.60148673,0.91117753,0.051189174,0.091231091,0.1191106,0.021399772,0.03695322,0.0066367167,0.98165557,0.8989528,0.53390769,0.89325786,0.95609428,0.98971848,0.99470611,0.93435368,0.99857981,0.051189174,0.091231091,0.1191106,0.021399772,0.03695322,0.0066367167,0.98165557,0.8989528,0.53390769,0.89325786,0.90734227,0.90488548,0.99372286,0.60148673,0.91117753,0.82697631,0.84831473,0.88631682,0.99971137,0.74576934,0.36201849,0.99746077,0.99903849,0.96016113,0.95935666,0.95609428,0.98971848,0.99470611,0.93435368,0.99857981,0.051189174,0.091231091,0.1191106,0.021399772,0.03695322,0.0066367167,0.99746077,0.99903849,0.96016113,0.95935666,0.90734227,0.90488548,0.99372286,0.60148673,0.91117753,0.82697631,0.84831473,0.88631682,0.99971137,0.74576934,0.36201849,0.98165557,0.8989528,0.53390769,0.89325786,0.95609428,0.98971848,0.99470611,0.93435368,0.99857981,0.82697631,0.84831473,0.88631682,0.99971137,0.74576934,0.36201849,0.99746077,0.99903849,0.96016113,0.95935666,0.95609428,0.98971848,0.99470611,0.93435368,0.99857981,0.82697631,0.84831473,0.88631682,0.99971137,0.74576934,0.36201849
-452.9028,0.99018471,0.039740371,6,63,0,470.4134,0.06986577,0.010249528,0.41933412,0.032351697,0.098674558,0.20503044,0.11086477,0.053629116,3.9566818,2.4304295,0.057628687,1.9228228,2.1804047,2.4085984,4.6890594,0.38064461,2.7399867,-2.532468,-2.0440802,-2.0478023,-3.9177159,-2.6594327,-4.5693709,3.2488917,7.328654,3.4417132,1.1030952,0.90099553,1.8479287,0.25174596,2.1475569,9.3039368,4.6753375,4.0176939,3.2807785,11.127831,4.2389787,4.0403976,-2.6611794,-4.5805237,-0.86908724,-3.4310888,-2.3159281,-1.5845968,-2.1994441,-2.9256631,0.98123248,0.91911847,0.51440319,0.87245288,0.89847599,0.91748063,0.99088845,0.59402857,0.93934534,0.073613167,0.11465191,0.11427463,0.019498705,0.065410005,0.010258158,0.99925811,0.99994224,0.97066904,0.95373138,0.89847599,0.91748063,0.99088845,0.59402857,0.93934534,0.073613167,0.11465191,0.11427463,0.019498705,0.065410005,0.010258158,0.98123248,0.91911847,0.51440319,0.87245288,0.95611897,0.98602659,0.9929019,0.92609536,0.99999412,0.073613167,0.11465191,0.11427463,0.019498705,0.065410005,0.010258158,0.98123248,0.91911847,0.51440319,0.87245288,0.89847599,0.91748063,0.99088845,0.59402857,0.93934534,0.89500058,0.87799873,0.77433904,0.99926147,0.82914021,0.37075639,0.99925811,0.99994224,0.97066904,0.95373138,0.95611897,0.98602659,0.9929019,0.92609536,0.99999412,0.073613167,0.11465191,0.11427463,0.019498705,0.065410005,0.010258158,0.99925811,0.99994224,0.97066904,0.95373138,0.89847599,0.91748063,0.99088845,0.59402857,0.93934534,0.89500058,0.87799873,0.77433904,0.99926147,0.82914021,0.37075639,0.98123248,0.91911847,0.51440319,0.87245288,0.95611897,0.98602659,0.9929019,0.92609536,0.99999412,0.89500058,0.87799873,0.77433904,0.99926147,0.82914021,0.37075639,0.99925811,0.99994224,0.97066904,0.95373138,0.95611897,0.98602659,0.9929019,0.92609536,0.99999412,0.89500058,0.87799873,0.77433904,0.99926147,0.82914021,0.37075639
-446.50221,0.99868813,0.039740371,6,63,0,468.31262,0.099329606,0.14047375,0.35142713,0.07869477,0.10803923,0.029203621,0.065574151,0.12725774,2.8558818,2.9349474,0.39038157,2.9768171,2.9434402,1.6563949,2.2903904,1.1772853,3.1230531,-3.0407353,-2.3655,-1.4641265,-2.8182404,-2.6085315,-2.2617184,0.92300402,0.61702666,0.15837493,5.6467422,0.26473335,2.0641084,0.88459079,0.74649034,0.3745771,5.1255452,5.3018825,2.5725471,5.4938856,3.7322566,1.7788643,-2.3093116,-1.9627346,-1.0457529,-2.5421786,-2.2252609,-3.5334626,-2.7245737,-2.0615408,0.94562192,0.94954722,0.59637455,0.95151574,0.94995254,0.83975347,0.90807804,0.76445935,0.95783371,0.045619147,0.085841611,0.187837,0.056346419,0.068591363,0.094343441,0.97766224,0.97213096,0.63384704,0.99982021,0.94995254,0.83975347,0.90807804,0.76445935,0.95783371,0.045619147,0.085841611,0.187837,0.056346419,0.068591363,0.094343441,0.94562192,0.94954722,0.59637455,0.95151574,0.96114071,0.97635105,0.95988184,0.87255888,0.97062027,0.045619147,0.085841611,0.187837,0.056346419,0.068591363,0.094343441,0.94562192,0.94954722,0.59637455,0.95151574,0.94995254,0.83975347,0.90807804,0.76445935,0.95783371,0.889418,0.94961593,0.75183453,0.93557413,0.75467903,0.38157841,0.97766224,0.97213096,0.63384704,0.99982021,0.96114071,0.97635105,0.95988184,0.87255888,0.97062027,0.045619147,0.085841611,0.187837,0.056346419,0.068591363,0.094343441,0.97766224,0.97213096,0.63384704,0.99982021,0.94995254,0.83975347,0.90807804,0.76445935,0.95783371,0.889418,0.94961593,0.75183453,0.93557413,0.75467903,0.38157841,0.94562192,0.94954722,0.59637455,0.95151574,0.96114071,0.97635105,0.95988184,0.87255888,0.97062027,0.889418,0.94961593,0.75183453,0.93557413,0.75467903,0.38157841,0.97766224,0.97213096,0.63384704,0.99982021,0.96114071,0.97635105,0.95988184,0.87255888,0.97062027,0.889418,0.94961593,0.75183453,0.93557413,0.75467903,0.38157841
-450.13834,0.99697153,0.039740371,7,127,0,468.08123,0.13837527,0.043702491,0.33859726,0.13745761,0.15248636,0.029061112,0.072658608,0.087661298,5.1590934,2.3124952,0.29095295,2.0439708,1.9247514,2.0953299,2.5836422,0.32424079,4.1933883,-1.3953414,-2.6138346,-1.2986224,-3.7164081,-1.80332,-2.8028985,0.43083776,4.3653365,2.3942368,0.27146571,1.2598857,3.1266473,13.383479,2.702047,0.45712199,2.592973,5.00156,1.6374393,12.835727,1.9912301,2.3228465,-1.9777859,-3.1303502,-1.0829439,-1.9844397,-1.8806802,-3.5383544,-2.6219834,-2.4342748,0.99428593,0.90990661,0.57222941,0.88533699,0.87266734,0.89044844,0.92980137,0.58035742,0.98512942,0.19855641,0.068253337,0.21439695,0.023743696,0.1414474,0.057167746,0.99627862,0.99874308,0.93614705,0.91014744,0.87266734,0.89044844,0.92980137,0.58035742,0.98512942,0.19855641,0.068253337,0.21439695,0.023743696,0.1414474,0.057167746,0.99428593,0.90990661,0.57222941,0.88533699,0.96025203,0.99463232,0.99999988,0.95374769,0.99053374,0.19855641,0.068253337,0.21439695,0.023743696,0.1414474,0.057167746,0.99428593,0.90990661,0.57222941,0.88533699,0.87266734,0.89044844,0.92980137,0.58035742,0.98512942,0.76810319,0.9158865,0.5839031,0.99989048,0.54683976,0.38223983,0.99627862,0.99874308,0.93614705,0.91014744,0.96025203,0.99463232,0.99999988,0.95374769,0.99053374,0.19855641,0.068253337,0.21439695,0.023743696,0.1414474,0.057167746,0.99627862,0.99874308,0.93614705,0.91014744,0.87266734,0.89044844,0.92980137,0.58035742,0.98512942,0.76810319,0.9158865,0.5839031,0.99989048,0.54683976,0.38223983,0.99428593,0.90990661,0.57222941,0.88533699,0.96025203,0.99463232,0.99999988,0.95374769,0.99053374,0.76810319,0.9158865,0.5839031,0.99989048,0.54683976,0.38223983,0.99627862,0.99874308,0.93614705,0.91014744,0.96025203,0.99463232,0.99999988,0.95374769,0.99053374,0.76810319,0.9158865,0.5839031,0.99989048,0.54683976,0.38223983
-444.25667,0.99992546,0.039740371,6,63,0,459.76797,0.14037815,0.015842443,0.27972746,0.13521455,0.13772158,0.058137323,0.1432565,0.089721982,4.3329447,2.3589681,0.44545268,3.1326899,2.7568382,1.917056,1.7299736,0.74868572,3.6304925,-1.983466,-2.7872457,-1.1758805,-4.1123172,-2.5653155,-3.5510369,0.89124145,1.4491443,1.1136226,0.49280243,0.49456105,5.6964757,0.50895674,3.938143,0.91386672,2.4935277,5.6870186,2.3655111,6.022658,2.3279183,2.4000971,-1.9634154,-4.1450627,-1.2739395,-2.0008925,-1.9825212,-2.8449474,-1.9431185,-2.4110395,0.9870413,0.91364443,0.60955753,0.95822121,0.94029839,0.87180978,0.84940905,0.67889226,0.97418115,0.12094984,0.0580173,0.2357937,0.016106144,0.07140429,0.027894444,0.9946441,0.97829168,0.82622062,0.97405509,0.94029839,0.87180978,0.84940905,0.67889226,0.97418115,0.12094984,0.0580173,0.2357937,0.016106144,0.07140429,0.027894444,0.9870413,0.91364443,0.60955753,0.95822121,0.96272336,0.99950652,0.9036914,0.99086829,0.98948477,0.12094984,0.0580173,0.2357937,0.016106144,0.07140429,0.027894444,0.9870413,0.91364443,0.60955753,0.95822121,0.94029839,0.87180978,0.84940905,0.67889226,0.97418115,0.62482094,0.94783521,0.76667498,0.87105743,0.44092787,0.24031748,0.9946441,0.97829168,0.82622062,0.97405509,0.96272336,0.99950652,0.9036914,0.99086829,0.98948477,0.12094984,0.0580173,0.2357937,0.016106144,0.07140429,0.027894444,0.9946441,0.97829168,0.82622062,0.97405509,0.94029839,0.87180978,0.84940905,0.67889226,0.97418115,0.62482094,0.94783521,0.76667498,0.87105743,0.44092787,0.24031748,0.9870413,0.91364443,0.60955753,0.95822121,0.96272336,0.99950652,0.9036914,0.99086829,0.98948477,0.62482094,0.94783521,0.76667498,0.87105743,0.44092787,0.24031748,0.9946441,0.97829168,0.82622062,0.97405509,0.96272336,0.99950652,0.9036914,0.99086829,0.98948477,0.62482094,0.94783521,0.76667498,0.87105743,0.44092787,0.24031748
-444.54388,0.99189985,0.039740371,7,127,0,463.14315,0.063357374,0.14120725,0.12609842,0.0037073577,0.29821923,0.16979011,0.049699347,0.14792091,1.1949567,0.94204856,-0.87854034,1.0416567,1.0995727,2.6951748,2.6706473,0.29764575,2.5164905,-3.050603,-2.7937515,-2.1880573,-3.8980043,-3.4181969,-3.2957406,3.1890142,3.0686761,1.5778128,3.7434293,2.62924,1.6371999,0.15013485,4.9504977,7.0133423,4.1912746,5.7163635,3.3501998,12.430055,8.1956854,3.288873,-2.758964,-1.9575266,-2.0706926,-5.5974359,-1.2099264,-1.7731923,-3.0017635,-1.9110775,0.76762639,0.71951327,0.29348035,0.73916955,0.75018003,0.93674132,0.93527223,0.5738669,0.92528981,0.045191446,0.057662768,0.10082809,0.019879154,0.031731581,0.035717601,0.98767801,0.98220224,0.66802644,0.9917158,0.75018003,0.93674132,0.93527223,0.5738669,0.92528981,0.045191446,0.057662768,0.10082809,0.019879154,0.031731581,0.035717601,0.76762639,0.71951327,0.29348035,0.73916955,0.97654215,0.98703401,0.94378858,0.99477022,0.99992735,0.045191446,0.057662768,0.10082809,0.019879154,0.031731581,0.035717601,0.76762639,0.71951327,0.29348035,0.73916955,0.75018003,0.93674132,0.93527223,0.5738669,0.92528981,0.75780291,0.94895298,0.76172181,0.99980299,0.99165314,0.49828311,0.98767801,0.98220224,0.66802644,0.9917158,0.97654215,0.98703401,0.94378858,0.99477022,0.99992735,0.045191446,0.057662768,0.10082809,0.019879154,0.031731581,0.035717601,0.98767801,0.98220224,0.66802644,0.9917158,0.75018003,0.93674132,0.93527223,0.5738669,0.92528981,0.75780291,0.94895298,0.76172181,0.99980299,0.99165314,0.49828311,0.76762639,0.71951327,0.29348035,0.73916955,0.97654215,0.98703401,0.94378858,0.99477022,0.99992735,0.75780291,0.94895298,0.76172181,0.99980299,0.99165314,0.49828311,0.98767801,0.98220224,0.66802644,0.9917158,0.97654215,0.98703401,0.94378858,0.99477022,0.99992735,0.75780291,0.94895298,0.76172181,0.99980299,0.99165314,0.49828311
-448.22764,0.99954566,0.039740371,7,127,0,460.98814,0.12730466,0.018187176,0.069945632,0.067471454,0.29571591,0.29649661,0.072281689,0.052596876,4.6910012,1.7493581,-0.3478897,1.8688623,3.2423641,2.1302627,2.9584741,1.6098386,4.3438205,-2.0359396,-2.6139687,-1.2978807,-3.3737281,-1.5596957,-2.7729018,1.1881554,1.9790072,1.9730281,1.5536806,0.38831029,0.28398891,9.5283258,0.57923146,0.15186531,3.1323233,5.5205211,2.1307413,13.240772,0.7317082,2.0794726,-2.0611722,-4.0070385,-2.660037,-2.6960507,-1.2183561,-1.2157195,-2.6271844,-2.9450986,0.99090597,0.85187182,0.41389426,0.86632658,0.96239776,0.89380995,0.95066247,0.83338897,0.98717968,0.11548083,0.068244813,0.21452191,0.033126694,0.17369031,0.058806198,0.99721066,0.9765319,0.83550256,0.96840168,0.96239776,0.89380995,0.95066247,0.83338897,0.98717968,0.11548083,0.068244813,0.21452191,0.033126694,0.17369031,0.058806198,0.99090597,0.85187182,0.41389426,0.86632658,0.97418573,0.91790763,0.99999622,0.89926369,0.98896608,0.11548083,0.068244813,0.21452191,0.033126694,0.17369031,0.058806198,0.99090597,0.85187182,0.41389426,0.86632658,0.96239776,0.89380995,0.95066247,0.83338897,0.98717968,0.7495819,0.9481694,0.69695945,0.99994815,0.30407077,0.33327066,0.99721066,0.9765319,0.83550256,0.96840168,0.97418573,0.91790763,0.99999622,0.89926369,0.98896608,0.11548083,0.068244813,0.21452191,0.033126694,0.17369031,0.058806198,0.99721066,0.9765319,0.83550256,0.96840168,0.96239776,0.89380995,0.95066247,0.83338897,0.98717968,0.7495819,0.9481694,0.69695945,0.99994815,0.30407077,0.33327066,0.99090597,0.85187182,0.41389426,0.86632658,0.97418573,0.91790763,0.99999622,0.89926369,0.98896608,0.7495819,0.9481694,0.69695945,0.99994815,0.30407077,0.33327066,0.99721066,0.9765319,0.83550256,0.96840168,0.97418573,0.91790763,0.99999622,0.89926369,0.98896608,0.7495819,0.9481694,0.69695945,0.99994815,0.30407077,0.33327066
-439.98995,0.99905759,0.039740371,7,127,0,462.32181,0.11547996,0.049461521,0.19197694,0.10779598,0.23253909,0.14211634,0.06615428,0.094475894,3.5367822,2.0027257,0.30283297,2.8469943,3.6733418,2.98808,2.3403646,0.3355388,2.5589055,-1.9358109,-2.574075,-1.5707027,-3.1966802,-3.1239742,-4.2301877,1.462303,3.8668948,0.96806001,0.62731387,0.70656126,1.2393447,0.71106642,4.2877732,0.67684232,3.3171537,4.6968838,2.7324457,5.3438571,3.1810312,3.5502718,-2.1586583,-3.0065603,-1.65038,-2.2275149,-1.4586969,-1.9511093,-2.7157657,-2.3594106,0.97171641,0.88108296,0.57513491,0.9451631,0.97523729,0.95203271,0.9121653,0.58310644,0.92816952,0.1261088,0.070825663,0.17211623,0.039290842,0.042129105,0.014341003,0.99330106,0.99718401,0.78089557,0.96994785,0.97523729,0.95203271,0.9121653,0.58310644,0.92816952,0.1261088,0.070825663,0.17211623,0.039290842,0.042129105,0.014341003,0.97171641,0.88108296,0.57513491,0.9451631,0.9876284,0.98561989,0.95484427,0.99027528,0.96215759,0.1261088,0.070825663,0.17211623,0.039290842,0.042129105,0.014341003,0.97171641,0.88108296,0.57513491,0.9451631,0.97523729,0.95203271,0.9121653,0.58310644,0.92816952,0.79920658,0.89310039,0.76164927,0.89540467,0.51426039,0.33628008,0.99330106,0.99718401,0.78089557,0.96994785,0.9876284,0.98561989,0.95484427,0.99027528,0.96215759,0.1261088,0.070825663,0.17211623,0.039290842,0.042129105,0.014341003,0.99330106,0.99718401,0.78089557,0.96994785,0.97523729,0.95203271,0.9121653,0.58310644,0.92816952,0.79920658,0.89310039,0.76164927,0.89540467,0.51426039,0.33628008,0.97171641,0.88108296,0.57513491,0.9451631,0.9876284,0.98561989,0.95484427,0.99027528,0.96215759,0.79920658,0.89310039,0.76164927,0.89540467,0.51426039,0.33628008,0.99330106,0.99718401,0.78089557,0.96994785,0.9876284,0.98561989,0.95484427,0.99027528,0.96215759,0.79920658,0.89310039,0.76164927,0.89540467,0.51426039,0.33628008
-443.80919,0.99812243,0.039740371,7,127,0,459.66032,0.062967263,0.02561539,0.37012997,0.031677981,0.19323738,0.05922967,0.19422895,0.062913392,4.2944385,2.5945964,0.58714877,2.3876056,0.97953223,1.6381787,1.0235351,0.27991841,3.5833388,-2.192546,-2.7327051,-1.4606651,-2.9987552,-2.4945568,-2.4959987,1.2066913,0.71939774,0.14991975,4.0866147,1.4367686,0.84847499,3.5339014,1.690581,3.3931247,3.4942395,5.9158484,2.1913119,14.921129,3.4621444,1.929105,-2.7651403,-3.664562,-0.99390107,-3.4521335,-1.6438359,-2.8263327,-1.6387177,-2.7659962,0.98653943,0.930513,0.64271067,0.91587727,0.72701539,0.83728696,0.73566061,0.56952622,0.97296824,0.10042186,0.061070865,0.18836562,0.047482141,0.076240648,0.07613916,0.99593444,0.96490578,0.67635449,0.99845967,0.72701539,0.83728696,0.73566061,0.56952622,0.97296824,0.10042186,0.061070865,0.18836562,0.047482141,0.076240648,0.07613916,0.98653943,0.930513,0.64271067,0.91587727,0.9180619,0.92320088,0.98961996,0.87766474,0.99906727,0.10042186,0.061070865,0.18836562,0.047482141,0.076240648,0.07613916,0.98653943,0.930513,0.64271067,0.91587727,0.72701539,0.83728696,0.73566061,0.56952622,0.97296824,0.78611986,0.96019498,0.67494718,0.99999336,0.72463838,0.36195388,0.99593444,0.96490578,0.67635449,0.99845967,0.9180619,0.92320088,0.98961996,0.87766474,0.99906727,0.10042186,0.061070865,0.18836562,0.047482141,0.076240648,0.07613916,0.99593444,0.96490578,0.67635449,0.99845967,0.72701539,0.83728696,0.73566061,0.56952622,0.97296824,0.78611986,0.96019498,0.67494718,0.99999336,0.72463838,0.36195388,0.98653943,0.930513,0.64271067,0.91587727,0.9180619,0.92320088,0.98961996,0.87766474,0.99906727,0.78611986,0.96019498,0.67494718,0.99999336,0.72463838,0.36195388,0.99593444,0.96490578,0.67635449,0.99845967,0.9180619,0.92320088,0.98961996,0.87766474,0.99906727,0.78611986,0.96019498,0.67494718,0.99999336,0.72463838,0.36195388
